diagram_id,unit_filename,local_order,alt_text_en,provenance
chapter9-unit-121-d011,chapter9-unit-121.tex,13,Right-dual Zorro composite: an evaluation cap and coevaluation cup on the right of the X strand straighten to \identity_X.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:782; source/en/chapter9-unit-121.tex:diagram 13; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-121-d012,chapter9-unit-121.tex,14,"Commutative diagram with objects ^* Y. Arrows: ^* Y maps to the position at row 1, column 4, labeled ev_Y; ^* Y maps to the position at row 1, column 2, labeled ev_X.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:783; source/en/chapter9-unit-121.tex:diagram 14; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-121-d013,chapter9-unit-121.tex,15,"Commutative diagram with objects X. Arrows: X maps to the position at row 1, column 4, labeled coev_X; X maps to the position at row 1, column 2, labeled coev_Y.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:784; source/en/chapter9-unit-121.tex:diagram 15; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-121-d014,chapter9-unit-121.tex,16,"Commutative diagram with objects X. Arrows: X maps to the position at row 1, column 4, labeled ev_X; X maps to the position at row 1, column 2, labeled ev_Y.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:785; source/en/chapter9-unit-121.tex:diagram 16; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-121-d015,chapter9-unit-121.tex,17,"Commutative diagram with objects X^*. Arrows: X^* maps to the position at row 1, column 4, labeled coev_X; X^* maps to the position at row 1, column 2, labeled coev_Y.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:786; source/en/chapter9-unit-121.tex:diagram 17; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-121-d016,chapter9-unit-121.tex,18,"Commutative diagram with objects ^* Y. Arrows: ^* Y maps to the position at row 1, column 4; ^* Y maps to the position at row 1, column 2.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:787; source/en/chapter9-unit-121.tex:diagram 18; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-121-d017,chapter9-unit-121.tex,19,Category diagram: {}^* Y \& {}^* X → {}^* Y \& {}^* X.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:788; source/en/chapter9-unit-121.tex:diagram 19; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-121-d018,chapter9-unit-121.tex,20,"Commutative diagram with objects X. Arrows: X maps to the position at row 1, column 4; X maps to the position at row 1, column 2.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:789; source/en/chapter9-unit-121.tex:diagram 20; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-121-d019,chapter9-unit-121.tex,21,Category diagram: X \& Y → X \& Y.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:790; source/en/chapter9-unit-121.tex:diagram 21; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-121-d020,chapter9-unit-121.tex,22,String diagram defining the left dual morphism {}^*f:{}^*Y→{}^*X as (\mathrm{ev}_Y\otimes\identity)(\identity\otimes f\otimes\identity)(\identity\otimes\mathrm{coev}_X).,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:791; source/en/chapter9-unit-121.tex:diagram 22; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-121-d021,chapter9-unit-121.tex,23,String diagram defining the right dual morphism f^*:Y^*→X^* as (\identity\otimes\mathrm{ev}_Y)(\identity\otimes f\otimes\identity)(\mathrm{coev}_X\otimes\identity).,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:792; source/en/chapter9-unit-121.tex:diagram 23; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d001,chapter9-unit-122.tex,1,"Left-dual coevaluation identity, left side: a cup with f on the Y leg and outputs Y and {}^*X.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:793; source/en/chapter9-unit-122.tex:diagram 1; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d002,chapter9-unit-122.tex,2,"Left-dual coevaluation identity, right side: the same cup with {}^*f moved to the {}^*X leg.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:794; source/en/chapter9-unit-122.tex:diagram 2; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d003,chapter9-unit-122.tex,3,"Right-dual coevaluation identity, left side: a cup with f^* on the X^* leg and outputs X^* and Y.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:795; source/en/chapter9-unit-122.tex:diagram 3; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d004,chapter9-unit-122.tex,4,"Right-dual coevaluation identity, right side: the same cup with f moved to the Y leg.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:796; source/en/chapter9-unit-122.tex:diagram 4; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d005,chapter9-unit-122.tex,5,"Right-dual evaluation identity, left side: a cap with f on the X leg and inputs X and Y^*.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:797; source/en/chapter9-unit-122.tex:diagram 5; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d006,chapter9-unit-122.tex,6,"Right-dual evaluation identity, right side: the same cap with f^* moved to the Y^* leg.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:798; source/en/chapter9-unit-122.tex:diagram 6; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d007,chapter9-unit-122.tex,7,"Left-dual evaluation identity, left side: a cap with {}^*f on the {}^*Y leg and inputs {}^*Y and X.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:799; source/en/chapter9-unit-122.tex:diagram 7; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d008,chapter9-unit-122.tex,8,"Left-dual evaluation identity, right side: the same cap with f moved to the X leg.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:800; source/en/chapter9-unit-122.tex:diagram 8; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d009,chapter9-unit-122.tex,9,Category diagram: \munit → F(\munit) (\sim); \munit → G(\munit) (\sim); F(\munit) → G(\munit) (\varphi_{\munit}); F(\munit) → F(X \otimes {}^* X) (F\mathrm{coev}); F(X \otimes {}^* X) → F(X) \otimes F({}^* X) (\sim); F(X \otimes {}^* X) → G(X \otimes {}^* X) (\varphi_{X \otimes {}^* X}); F(X) \otim…,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:801; source/en/chapter9-unit-122.tex:diagram 9; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-122-d010,chapter9-unit-122.tex,10,Category diagram: F({}^* X) \otimes F(X) → F({}^* X \otimes X) (\sim); F({}^* X) \otimes F(X) → G({}^* X) \otimes G(X) (\varphi_{{}^* X} \otimes \varphi_X); F({}^* X \otimes X) → F(\munit) (F\mathrm{ev}); F({}^* X \otimes X) → G({}^* X \otimes X) (\varphi_{{}^* X \otimes X}); F(\munit) → \munit (\s…,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:802; source/en/chapter9-unit-122.tex:diagram 10; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-122-d011,chapter9-unit-122.tex,11,"String-diagram composite \varphi_X(\varphi_{{}^*X})^*:G(X)→G(X), built from F-coevaluation, \varphi_{{}^*X}, G-evaluation, and \varphi_X.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:803; source/en/chapter9-unit-122.tex:diagram 11; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d012,chapter9-unit-122.tex,12,"The preceding composite reduces by naturality to the G-coevaluation/evaluation Zorro diagram, hence to \identity_{G(X)}.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:804; source/en/chapter9-unit-122.tex:diagram 12; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d013,chapter9-unit-122.tex,13,"String-diagram composite (\varphi_{{}^*X})^*\varphi_X:F(X)→F(X), built from F-coevaluation, \varphi_{{}^*X}, G-evaluation, and \varphi_X.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:805; source/en/chapter9-unit-122.tex:diagram 13; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d014,chapter9-unit-122.tex,14,"The preceding composite reduces by naturality to the F-coevaluation/evaluation Zorro diagram, hence to \identity_{F(X)}.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:806; source/en/chapter9-unit-122.tex:diagram 14; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d015,chapter9-unit-122.tex,15,"Input f:X→Y for the left-dual bijection \Hom(X,Y)≅\Hom(\munit,Y\otimes{}^*X).",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:807; source/en/chapter9-unit-122.tex:diagram 15; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d016,chapter9-unit-122.tex,16,"Image of f under the left-dual bijection: create X\otimes{}^*X by \mathrm{coev}_X, then apply f to the X strand, producing Y\otimes{}^*X.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:808; source/en/chapter9-unit-122.tex:diagram 16; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d017,chapter9-unit-122.tex,17,"Inverse left-dual construction: from \varphi:\munit→Y\otimes{}^*X, tensor with X and evaluate {}^*X\otimes X to recover f:X→Y.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:809; source/en/chapter9-unit-122.tex:diagram 17; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d018,chapter9-unit-122.tex,18,Input \varphi:\munit→Y\otimes{}^*X for the inverse left-dual bijection.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:810; source/en/chapter9-unit-122.tex:diagram 18; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d019,chapter9-unit-122.tex,19,"Input f:X→Y for the right-dual bijection \Hom(X,Y)≅\Hom(\munit,X^*\otimes Y).",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:811; source/en/chapter9-unit-122.tex:diagram 19; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d020,chapter9-unit-122.tex,20,"Image of f under the right-dual bijection: create X^*\otimes X by \mathrm{coev}_X, then apply f to the X strand, producing X^*\otimes Y.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:812; source/en/chapter9-unit-122.tex:diagram 20; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d021,chapter9-unit-122.tex,21,"Inverse right-dual construction: from \varphi:\munit→X^*\otimes Y, tensor with X and evaluate X\otimes X^* to recover f:X→Y.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:813; source/en/chapter9-unit-122.tex:diagram 21; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d022,chapter9-unit-122.tex,22,Input \varphi:\munit→X^*\otimes Y for the inverse right-dual bijection.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:814; source/en/chapter9-unit-122.tex:diagram 22; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-122-d023,chapter9-unit-122.tex,23,"Category diagram: \Hom_{\mathcal{C}}\left( W \otimes X, Y \right) → \Hom_{\mathcal{C}}(W, Y \otimes {}^* X) (1:1); f → (f \otimes \identity_{{}^* X}) (\identity_W \otimes \mathrm{coev}_X).",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:815; source/en/chapter9-unit-122.tex:diagram 23; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-122-d024,chapter9-unit-122.tex,24,"Category diagram: \Hom_{\mathcal{C}}\left( X \otimes W, Y \right) → \Hom_{\mathcal{C}}(W, X^* \otimes Y) (1:1); f → (\identity_{X^*} \otimes f) (\mathrm{coev}_X \otimes \identity_W)..",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:816; source/en/chapter9-unit-122.tex:diagram 24; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-123-d001,chapter9-unit-123.tex,1,"Commutative diagram: X \otimes \munit → \munit \otimes X (c(X, \munit)); X \otimes \munit → X \otimes X^* \otimes X (\identity \otimes \mathrm{coev}); X \otimes X^* \otimes X → X^* \otimes X \otimes X (c(X, X^* \otimes X)); X \otimes X^* \otimes X → \munit \otimes X (\mathrm{ev} \otimes \identity); \…",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:817; source/en/chapter9-unit-123.tex:diagram 1; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-123-d002,chapter9-unit-123.tex,2,"Category diagram: \Hom_R(R, M^* \dotimes{R} M') → \Hom_R(M, M') (\sim); \Hom_R(R, M^* \dotimes{R} M') → M^* \dotimes{R} M' (\sim); \varphi → (\mathrm{ev}_M \otimes \identity_{M'}) (\identity_M \otimes \varphi); \varphi → \varphi(1)..",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:818; source/en/chapter9-unit-123.tex:diagram 2; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-123-d003,chapter9-unit-123.tex,3,Category diagram: M → M \dotimes{R} R (\sim); M \dotimes{R} R → M \dotimes{R} M^* (\identity_M \otimes \lambda); M \dotimes{R} M^* → R (\mathrm{ev}_M); m → m \otimes 1; m \otimes 1 → m \otimes \lambda; m \otimes \lambda → \mathrm{ev}_M(m \otimes \lambda)..,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:819; source/en/chapter9-unit-123.tex:diagram 3; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-123-d004,chapter9-unit-123.tex,4,Commutative diagram: 0 → U; U → \munit (\iota); \munit → V; V → 0; 0 → U \otimes U; U \otimes U ↪ U (\iota \otimes \identity); U \otimes U → U (\identity \otimes \iota); U ↪ \munit (\iota); and 4 other arrows.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:820; source/en/chapter9-unit-123.tex:diagram 4; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-123-d005,chapter9-unit-123.tex,5,"String diagram for the left trace of f:X→X: create X\otimes X^* with \mathrm{coev}'_X, apply f to X, and close with \mathrm{ev}_X.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:821; source/en/chapter9-unit-123.tex:diagram 5; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-123-d006,chapter9-unit-123.tex,6,Abbreviated left-trace diagram: a closed loop with the box f on its left strand.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:822; source/en/chapter9-unit-123.tex:diagram 6; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-123-d007,chapter9-unit-123.tex,7,Abbreviated right-trace diagram: a closed loop with the box f on its right strand.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:823; source/en/chapter9-unit-123.tex:diagram 7; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-123-diagram-008,chapter9-unit-123.tex,8,"Commutative diagram with objects X, Y. Arrows: X maps to Y, labeled f; Y maps to X, labeled g.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:824; source/en/chapter9-unit-123.tex:diagram 8; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-123-d008,chapter9-unit-123.tex,9,"First trace-cyclicity diagram: one closed loop carries f above g on the same strand, representing \Tr_{\mathrm{left}}(gf).",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:825; source/en/chapter9-unit-123.tex:diagram 9; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-123-d009,chapter9-unit-123.tex,10,Second trace-cyclicity diagram: the same loop carries {}^*f on the dual strand and g on the original strand.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:826; source/en/chapter9-unit-123.tex:diagram 10; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-123-d010,chapter9-unit-123.tex,11,"Third trace-cyclicity diagram: one closed loop carries g above {}^{**}f, representing \Tr_{\mathrm{left}}(({}^{**}f)g).",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:827; source/en/chapter9-unit-123.tex:diagram 11; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-123-d011,chapter9-unit-123.tex,12,"Multiplicativity-of-trace picture, first form: concentric closed loops labeled f and g.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:828; source/en/chapter9-unit-123.tex:diagram 12; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-123-d012,chapter9-unit-123.tex,13,"Multiplicativity-of-trace picture, second form: two disjoint closed loops labeled f and g side by side.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:829; source/en/chapter9-unit-123.tex:diagram 13; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-123-d013,chapter9-unit-123.tex,14,"Multiplicativity-of-trace picture, third form: the same two disjoint closed loops labeled f and g stacked vertically.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:830; source/en/chapter9-unit-123.tex:diagram 14; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-124-d001,chapter9-unit-124.tex,1,Category diagram: V \otimes V^* → \Bbbk (\mathrm{ev}); v \otimes \check{v} → \check{v}(v).,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:831; source/en/chapter9-unit-124.tex:diagram 1; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-124-d002,chapter9-unit-124.tex,2,Category diagram: \Bbbk → V^* \otimes V (\mathrm{coev}); 1 → \sum_{i=1}^n \check{v}_i \otimes v_i..,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:832; source/en/chapter9-unit-124.tex:diagram 2; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-124-d003,chapter9-unit-124.tex,3,"Category diagram: V \otimes V^* → \Bbbk (\mathrm{ev}); (v_0, v_1) \otimes (\check{v}_0, \check{v}_1) → \check{v}_0(v_0) - \check{v}_1(v_1); \Bbbk → V^* \otimes V (\mathrm{coev}); 1 → \sum_{i=1}^{n_0} \check{v}_{0,i} \otimes v_{0,i} - \sum_{i=1}^{n_1} \ch….",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:833; source/en/chapter9-unit-124.tex:diagram 3; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-124-d004,chapter9-unit-124.tex,4,Category diagram: A \dtimes{Y} B → A; A \dtimes{Y} B → B; A → X; A → Y; B → Y; B → Z..,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:834; source/en/chapter9-unit-124.tex:diagram 4; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-124-d005,chapter9-unit-124.tex,5,"Commutative diagram with objects pt, X, X times X. Arrows: X maps to pt; X maps to X times X, labeled diagonal.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:835; source/en/chapter9-unit-124.tex:diagram 5; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-124-d006,chapter9-unit-124.tex,6,"Commutative diagram with objects X times X, X, pt. Arrows: X maps to pt; X maps to X times X, labeled diagonal.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:836; source/en/chapter9-unit-124.tex:diagram 6; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-124-d007,chapter9-unit-124.tex,7,"Commutative diagram with objects Gamma_u cap Gamma_v, Gamma_u, Gamma_v, X, A times X, pt, X times X. Arrows: Gamma_u cap Gamma_v includes into Gamma_u; Gamma_u cap Gamma_v includes into Gamma_v; Gamma_u maps to X, labeled projection; Gamma_u includes into A times X; Gamma_v includes into A times X; Gamma_v maps to X, labeled projection; X maps to pt; X maps to X times X, labeled diagonal; A times X maps to X times X, labeled u times id; A times X maps to X times X, labeled v times id.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:837; source/en/chapter9-unit-124.tex:diagram 7; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-124-d008,chapter9-unit-124.tex,8,"Evaluation cobordism \mathrm{ev}_X: X\sqcup X^*→\emptyset, depicted as X times a downward-oriented cap.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:838; source/en/chapter9-unit-124.tex:diagram 8; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-124-d009,chapter9-unit-124.tex,9,"Coevaluation cobordism \mathrm{coev}_X:\emptyset→X\sqcup X^*, depicted as X times an upward-oriented cup.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:839; source/en/chapter9-unit-124.tex:diagram 9; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-124-d010,chapter9-unit-124.tex,10,"Dimension cobordism \dim X: the cylinder X×[0,1] is closed by gluing its two X-boundaries, giving X times a circle.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:840; source/en/chapter9-unit-124.tex:diagram 10; tikzpicture; mapped_indonesian_structure_witness
chapter9-unit-126-d001,chapter9-unit-126.tex,1,Category diagram: \omega_2(X) → \omega_1(X) \dotimes{B} L (a_X); \omega_2(X) → \omega_2(Y) (\omega_2(f)); \omega_1(X) \dotimes{B} L → \omega_1(Y) \dotimes{B} L. (\omega_1(f) \otimes \identity); \omega_2(Y) → \omega_1(Y) \dotimes{B} L. (a_Y).,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:841; source/en/chapter9-unit-126.tex:diagram 1; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-126-d002,chapter9-unit-126.tex,2,Commutative diagram: \omega_2(X) → \omega_1(X) \dotimes{B} L (a_X); \omega_2(X) → \omega_1(X) \dotimes{B} L'. (a'_X); \omega_1(X) \dotimes{B} L → \omega_1(X) \dotimes{B} L'. (\identity \otimes t).,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:842; source/en/chapter9-unit-126.tex:diagram 2; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-126-d003,chapter9-unit-126.tex,3,"Commutative diagram with objects omega_1(Y)^vee tensor k omega_2(X), omega_1(X)^vee tensor k omega_2(X), omega_1(Y)^vee tensor k omega_2(Y), L. Arrows: omega_1(Y)^vee tensor k omega_2(X) maps to omega_1(X)^vee tensor k omega_2(X), labeled omega_1(f)^vee tensor id; omega_1(Y)^vee tensor k omega_2(X) maps to omega_1(Y)^vee tensor k omega_2(Y), labeled id tensor omega_2(f); omega_1(X)^vee tensor k omega_2(X) maps to L, labeled alpha_X; omega_1(Y)^vee tensor k omega_2(Y) maps to L, labeled alpha_Y.",qa/DIAGRAM_SOURCE_INVENTORY.jsonl:843; source/en/chapter9-unit-126.tex:diagram 3; tikzcd; mapped_indonesian_structure_witness
chapter9-unit-127-d001,chapter9-unit-127.tex,1,Commutative triangle defining \nu: both canonical maps from \omega_2(X)\otimes_B\omega'_2(X') to the tensor product of the two coHom targets agree after \identity\otimes\identity\otimes\nu.,qa/DIAGRAM_SOURCE_INVENTORY.jsonl:844; source/en/chapter9-unit-127.tex:diagram 1; tikzpicture; mapped_indonesian_structure_witness
